Region|Area|Sales Area|Cluster|Micro Cluster|MPC Code|SPV Code|SPV Name|CSO Code|CSO Name|PJP Plan Id|PJP Plan name|PJP start date|PJP end date|PJP created by|PJP creation date|PJP Frequency|PJP Modify Date|PJP Status|Outlet Code|Plan Date|Plan Day
Central and West Java|CENTRAL JAVA1|New-KUDUS|sukus||STATUSONE|||canvassertwo|||||||||||outlet222||
Central and West Java|CENTRAL JAVA1|New-KUDUS|sukus||STATUSONE|USERONE||CANVASSERONE||90037||||277330|20-01-2020|||180|outlet17121|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|New-KUDUS|sukus||STATUSONE|USERONE||CANVASSERONE||90037||||277330|20-01-2020|||180|outlet17121|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|New-KUDUS|sukus||STATUSONE|USERONE||CANVASSERONE||90037||||277330|20-01-2020|||180|outlet17121|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|New-KUDUS|sukus||STATUSONE|USERONE||CANVASSERONE||90037||||277330|21-01-2020|||180|outlet17121|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|New-KUDUS|sukus||STATUSONE|USERONE||CANVASSERONE||90037||||277330|22-01-2020|||180|outlet17121|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|New-KUDUS|sukus||STATUSONE|USERONE||CANVASSERONE||90037||||277330|20-01-2020|||180|outlet17122|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|New-KUDUS|sukus||STATUSONE|USERONE||CANVASSERONE||90037||||277330|20-01-2020|||180|outlet17122|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|New-KUDUS|sukus||STATUSONE|USERONE||CANVASSERONE||90037||||277330|20-01-2020|||180|outlet17122|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|New-KUDUS|sukus||STATUSONE|USERONE||CANVASSERONE||90037||||277330|21-01-2020|||180|outlet17122|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|New-KUDUS|sukus||STATUSONE|USERONE||CANVASSERONE||90037||||277330|22-01-2020|||180|outlet17122|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|New-KUDUS|sukus||STATUSONE|USERONE||CANVASSERONE||90037||||277330|20-01-2020|||180|outlet17123|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|New-KUDUS|sukus||STATUSONE|USERONE||CANVASSERONE||90037||||277330|20-01-2020|||180|outlet17123|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|New-KUDUS|sukus||STATUSONE|USERONE||CANVASSERONE||90037||||277330|20-01-2020|||180|outlet17123|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|New-KUDUS|sukus||STATUSONE|USERONE||CANVASSERONE||90037||||277330|21-01-2020|||180|outlet17123|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|New-KUDUS|sukus||STATUSONE|USERONE||CANVASSERONE||90037||||277330|22-01-2020|||180|outlet17123|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||vdlr||||||||||||||outlet2712||
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|SAT10|||CAN122700|||||||||||outlet27121||
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV2||canvasser22||90039||||277793|23-01-2020|||180|outlet27122|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV2||canvasser22||90039||||277793|23-01-2020|||180|outlet27122|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV2||canvasser22||90039||||277793|23-01-2020|||180|outlet27122|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV2||canvasser22||90039||||277793|23-01-2020|||180|outlet27122|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV2||canvasser22||90039||||277793|23-01-2020|||180|outlet27122|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV2||canvasser22||90039||||277793|23-01-2020|||180|Venkatesh|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV2||canvasser22||90039||||277793|23-01-2020|||180|Venkatesh|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV2||canvasser22||90039||||277793|23-01-2020|||180|Venkatesh|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV2||canvasser22||90039||||277793|23-01-2020|||180|Venkatesh|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV2||canvasser22||90039||||277793|23-01-2020|||180|Venkatesh|06-02-2020|Thursday
Jabotabek|BOTABEK|BOGOR|||org1001||||||||||||||Retailer190||
Jabotabek|BOTABEK|BOGOR|||282020||||||||||||||RetailJan28||
Jabotabek|BOTABEK|BOGOR|||282020||||||||||||||jan28||
Jabotabek|BOTABEK|BOGOR|||29Jan2020||||||||||||||Ret29jan2020||
Jabotabek|BOTABEK|BOGOR|||29Jan2020||||||||||||||Retailer2020||
